type,rank,id,score,file_path,nearest_id,label,nearest_label,label_conflict,reason
dup,1,train_00666,1.0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/dup_pairs/rank001_dup1p000_train_00666__nearest_train_01056.png,train_01056,0,0,False,dup_score=1.0000; nearest_cos_sim=0.9877; dup_source=phash
mislabel,148,train_01057,0.02362384958646725,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank148_mislabel0p024_train_01057_label1_pred1.png,,1,,,mislabel_score=0.0236; label=1; pred_label=1; pred_clean=0.1566; pred_dusty=0.8434; confidence=0.6867; disagreement=0.1566; ood_score=0.7804
mislabel,149,train_00641,0.02343686034597436,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank149_mislabel0p023_train_00641_label0_pred0.png,,0,,,mislabel_score=0.0234; label=0; pred_label=0; pred_clean=0.8745; pred_dusty=0.1255; confidence=0.7490; disagreement=0.1255; ood_score=0.7507
mislabel,150,train_00532,0.022199763660731352,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank150_mislabel0p022_train_00532_label1_pred1.png,,1,,,mislabel_score=0.0222; label=1; pred_label=1; pred_clean=0.0655; pred_dusty=0.9345; confidence=0.8691; disagreement=0.0655; ood_score=0.6098
mislabel,151,train_00249,0.022145632288754366,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank151_mislabel0p022_train_00249_label0_pred0.png,,0,,,mislabel_score=0.0221; label=0; pred_label=0; pred_clean=0.9346; pred_dusty=0.0654; confidence=0.8692; disagreement=0.0654; ood_score=0.6104
mislabel,152,train_00965,0.0220398894589634,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank152_mislabel0p022_train_00965_label1_pred1.png,,1,,,mislabel_score=0.0220; label=1; pred_label=1; pred_clean=0.4509; pred_dusty=0.5491; confidence=0.0982; disagreement=0.4509; ood_score=0.5023
mislabel,153,train_00417,0.021183505329401747,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank153_mislabel0p021_train_00417_label1_pred1.png,,1,,,mislabel_score=0.0212; label=1; pred_label=1; pred_clean=0.0478; pred_dusty=0.9522; confidence=0.9044; disagreement=0.0478; ood_score=0.5100
mislabel,154,train_01341,0.021133487272335216,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank154_mislabel0p021_train_01341_label0_pred0.png,,0,,,mislabel_score=0.0211; label=0; pred_label=0; pred_clean=0.9390; pred_dusty=0.0610; confidence=0.8779; disagreement=0.0610; ood_score=0.6056
mislabel,155,train_01334,0.02097592432187393,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank155_mislabel0p021_train_01334_label0_pred0.png,,0,,,mislabel_score=0.0210; label=0; pred_label=0; pred_clean=0.9524; pred_dusty=0.0476; confidence=0.9048; disagreement=0.0476; ood_score=0.5127
mislabel,156,train_01352,0.02095616274332894,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank156_mislabel0p021_train_01352_label1_pred1.png,,1,,,mislabel_score=0.0210; label=1; pred_label=1; pred_clean=0.2948; pred_dusty=0.7052; confidence=0.4104; disagreement=0.2948; ood_score=0.8268
mislabel,157,train_00391,0.02088236671699667,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank157_mislabel0p021_train_00391_label1_pred1.png,,1,,,mislabel_score=0.0209; label=1; pred_label=1; pred_clean=0.0491; pred_dusty=0.9509; confidence=0.9017; disagreement=0.0491; ood_score=0.5287
mislabel,158,train_01072,0.019633794416542297,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank158_mislabel0p020_train_01072_label0_pred0.png,,0,,,mislabel_score=0.0196; label=0; pred_label=0; pred_clean=0.9334; pred_dusty=0.0666; confidence=0.8667; disagreement=0.0666; ood_score=0.6600
mislabel,159,train_01064,0.019528062533338997,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank159_mislabel0p020_train_01064_label0_pred0.png,,0,,,mislabel_score=0.0195; label=0; pred_label=0; pred_clean=0.9329; pred_dusty=0.0671; confidence=0.8657; disagreement=0.0671; ood_score=0.6640
mislabel,160,train_01139,0.019418290695442163,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank160_mislabel0p019_train_01139_label0_pred0.png,,0,,,mislabel_score=0.0194; label=0; pred_label=0; pred_clean=0.9296; pred_dusty=0.0704; confidence=0.8592; disagreement=0.0704; ood_score=0.6791
mislabel,161,train_00287,0.019409088113029726,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank161_mislabel0p019_train_00287_label0_pred0.png,,0,,,mislabel_score=0.0194; label=0; pred_label=0; pred_clean=0.9644; pred_dusty=0.0356; confidence=0.9287; disagreement=0.0356; ood_score=0.4136
mislabel,162,train_01203,0.01926535475922693,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank162_mislabel0p019_train_01203_label0_pred0.png,,0,,,mislabel_score=0.0193; label=0; pred_label=0; pred_clean=0.9687; pred_dusty=0.0313; confidence=0.9374; disagreement=0.0313; ood_score=0.3430
mislabel,163,train_00901,0.019129564825216886,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank163_mislabel0p019_train_00901_label0_pred0.png,,0,,,mislabel_score=0.0191; label=0; pred_label=0; pred_clean=0.8603; pred_dusty=0.1397; confidence=0.7206; disagreement=0.1397; ood_score=0.8100
mislabel,164,train_01123,0.018915503784482497,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank164_mislabel0p019_train_01123_label0_pred0.png,,0,,,mislabel_score=0.0189; label=0; pred_label=0; pred_clean=0.9617; pred_dusty=0.0383; confidence=0.9234; disagreement=0.0383; ood_score=0.4653
mislabel,165,train_00270,0.01878256366177915,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank165_mislabel0p019_train_00270_label0_pred0.png,,0,,,mislabel_score=0.0188; label=0; pred_label=0; pred_clean=0.9458; pred_dusty=0.0542; confidence=0.8915; disagreement=0.0542; ood_score=0.6116
mislabel,166,train_00625,0.018648877698621256,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank166_mislabel0p019_train_00625_label0_pred0.png,,0,,,mislabel_score=0.0186; label=0; pred_label=0; pred_clean=0.9607; pred_dusty=0.0393; confidence=0.9215; disagreement=0.0393; ood_score=0.4845
mislabel,167,train_01161,0.018613976635946935,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank167_mislabel0p019_train_01161_label1_pred1.png,,1,,,mislabel_score=0.0186; label=1; pred_label=1; pred_clean=0.4597; pred_dusty=0.5403; confidence=0.0807; disagreement=0.4597; ood_score=0.4981
mislabel,168,train_00343,0.01854407159977655,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank168_mislabel0p019_train_00343_label1_pred1.png,,1,,,mislabel_score=0.0185; label=1; pred_label=1; pred_clean=0.0546; pred_dusty=0.9454; confidence=0.8908; disagreement=0.0546; ood_score=0.6186
mislabel,169,train_00617,0.01854206891941608,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank169_mislabel0p019_train_00617_label0_pred0.png,,0,,,mislabel_score=0.0185; label=0; pred_label=0; pred_clean=0.9208; pred_dusty=0.0792; confidence=0.8416; disagreement=0.0792; ood_score=0.7218
mislabel,170,train_00057,0.018497675574190395,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank170_mislabel0p018_train_00057_label0_pred0.png,,0,,,mislabel_score=0.0185; label=0; pred_label=0; pred_clean=0.9705; pred_dusty=0.0295; confidence=0.9411; disagreement=0.0295; ood_score=0.3328
mislabel,171,train_00950,0.018331361411005248,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank171_mislabel0p018_train_00950_label0_pred0.png,,0,,,mislabel_score=0.0183; label=0; pred_label=0; pred_clean=0.9583; pred_dusty=0.0417; confidence=0.9167; disagreement=0.0417; ood_score=0.5199
mislabel,172,train_00730,0.017894219910401722,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank172_mislabel0p018_train_00730_label0_pred0.png,,0,,,mislabel_score=0.0179; label=0; pred_label=0; pred_clean=0.9686; pred_dusty=0.0314; confidence=0.9371; disagreement=0.0314; ood_score=0.3925
mislabel,173,train_00606,0.017860894876385522,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank173_mislabel0p018_train_00606_label0_pred0.png,,0,,,mislabel_score=0.0179; label=0; pred_label=0; pred_clean=0.9631; pred_dusty=0.0369; confidence=0.9262; disagreement=0.0369; ood_score=0.4773
mislabel,174,train_00037,0.017395635938198498,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank174_mislabel0p017_train_00037_label0_pred0.png,,0,,,mislabel_score=0.0174; label=0; pred_label=0; pred_clean=0.9364; pred_dusty=0.0636; confidence=0.8728; disagreement=0.0636; ood_score=0.6865
mislabel,175,train_00042,0.017323044993700975,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank175_mislabel0p017_train_00042_label0_pred0.png,,0,,,mislabel_score=0.0173; label=0; pred_label=0; pred_clean=0.9555; pred_dusty=0.0445; confidence=0.9110; disagreement=0.0445; ood_score=0.5725
mislabel,176,train_00029,0.017061254189977896,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank176_mislabel0p017_train_00029_label1_pred1.png,,1,,,mislabel_score=0.0171; label=1; pred_label=1; pred_clean=0.0582; pred_dusty=0.9418; confidence=0.8836; disagreement=0.0582; ood_score=0.6682
mislabel,177,train_00743,0.017030996915561085,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank177_mislabel0p017_train_00743_label0_pred0.png,,0,,,mislabel_score=0.0170; label=0; pred_label=0; pred_clean=0.9581; pred_dusty=0.0419; confidence=0.9163; disagreement=0.0419; ood_score=0.5561
mislabel,178,train_01080,0.016998179515252655,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank178_mislabel0p017_train_01080_label0_pred0.png,,0,,,mislabel_score=0.0170; label=0; pred_label=0; pred_clean=0.9621; pred_dusty=0.0379; confidence=0.9241; disagreement=0.0379; ood_score=0.5152
mislabel,179,train_00847,0.016931265910698264,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank179_mislabel0p017_train_00847_label1_pred1.png,,1,,,mislabel_score=0.0169; label=1; pred_label=1; pred_clean=0.0915; pred_dusty=0.9085; confidence=0.8170; disagreement=0.0915; ood_score=0.7735
mislabel,180,train_00650,0.01635920181665656,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank180_mislabel0p016_train_00650_label0_pred0.png,,0,,,mislabel_score=0.0164; label=0; pred_label=0; pred_clean=0.9509; pred_dusty=0.0491; confidence=0.9017; disagreement=0.0491; ood_score=0.6307
mislabel,181,train_00949,0.016180572418973124,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank181_mislabel0p016_train_00949_label1_pred1.png,,1,,,mislabel_score=0.0162; label=1; pred_label=1; pred_clean=0.0281; pred_dusty=0.9719; confidence=0.9437; disagreement=0.0281; ood_score=0.3905
mislabel,182,train_00661,0.016171001748757043,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank182_mislabel0p016_train_00661_label1_pred1.png,,1,,,mislabel_score=0.0162; label=1; pred_label=1; pred_clean=0.1977; pred_dusty=0.8023; confidence=0.6046; disagreement=0.1977; ood_score=0.8647
mislabel,183,train_01254,0.01610909503140744,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank183_mislabel0p016_train_01254_label1_pred1.png,,1,,,mislabel_score=0.0161; label=1; pred_label=1; pred_clean=0.0237; pred_dusty=0.9763; confidence=0.9526; disagreement=0.0237; ood_score=0.2870
mislabel,184,train_01110,0.016083463405029287,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank184_mislabel0p016_train_01110_label0_pred0.png,,0,,,mislabel_score=0.0161; label=0; pred_label=0; pred_clean=0.9654; pred_dusty=0.0346; confidence=0.9308; disagreement=0.0346; ood_score=0.5004
mislabel,185,train_00977,0.01604290750583231,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank185_mislabel0p016_train_00977_label1_pred1.png,,1,,,mislabel_score=0.0160; label=1; pred_label=1; pred_clean=0.1178; pred_dusty=0.8822; confidence=0.7644; disagreement=0.1178; ood_score=0.8218
mislabel,186,train_00553,0.01594833365566359,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank186_mislabel0p016_train_00553_label1_pred1.png,,1,,,mislabel_score=0.0159; label=1; pred_label=1; pred_clean=0.0183; pred_dusty=0.9817; confidence=0.9635; disagreement=0.0183; ood_score=0.0931
mislabel,187,train_00723,0.01556829961167446,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank187_mislabel0p016_train_00723_label0_pred0.png,,0,,,mislabel_score=0.0156; label=0; pred_label=0; pred_clean=0.9740; pred_dusty=0.0260; confidence=0.9480; disagreement=0.0260; ood_score=0.3679
mislabel,188,train_00541,0.015289374002581789,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank188_mislabel0p015_train_00541_label1_pred1.png,,1,,,mislabel_score=0.0153; label=1; pred_label=1; pred_clean=0.0387; pred_dusty=0.9613; confidence=0.9226; disagreement=0.0387; ood_score=0.5716
mislabel,189,train_00204,0.015204651603053808,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank189_mislabel0p015_train_00204_label0_pred0.png,,0,,,mislabel_score=0.0152; label=0; pred_label=0; pred_clean=0.6396; pred_dusty=0.3604; confidence=0.2792; disagreement=0.3604; ood_score=0.8489
mislabel,190,train_00544,0.015018267521238427,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank190_mislabel0p015_train_00544_label0_pred0.png,,0,,,mislabel_score=0.0150; label=0; pred_label=0; pred_clean=0.9700; pred_dusty=0.0300; confidence=0.9400; disagreement=0.0300; ood_score=0.4675
mislabel,191,train_00449,0.014939554162512423,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank191_mislabel0p015_train_00449_label0_pred0.png,,0,,,mislabel_score=0.0149; label=0; pred_label=0; pred_clean=0.9685; pred_dusty=0.0315; confidence=0.9369; disagreement=0.0315; ood_score=0.4946
mislabel,192,train_00613,0.014931878895417612,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank192_mislabel0p015_train_00613_label1_pred1.png,,1,,,mislabel_score=0.0149; label=1; pred_label=1; pred_clean=0.0250; pred_dusty=0.9750; confidence=0.9500; disagreement=0.0250; ood_score=0.3709
mislabel,193,train_01173,0.014864068613901342,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank193_mislabel0p015_train_01173_label0_pred0.png,,0,,,mislabel_score=0.0149; label=0; pred_label=0; pred_clean=0.5626; pred_dusty=0.4374; confidence=0.1253; disagreement=0.4374; ood_score=0.7287
mislabel,194,train_00834,0.014844674163732075,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank194_mislabel0p015_train_00834_label0_pred0.png,,0,,,mislabel_score=0.0148; label=0; pred_label=0; pred_clean=0.6134; pred_dusty=0.3866; confidence=0.2269; disagreement=0.3866; ood_score=0.8307
mislabel,195,train_00576,0.014615292381280847,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank195_mislabel0p015_train_00576_label0_pred0.png,,0,,,mislabel_score=0.0146; label=0; pred_label=0; pred_clean=0.9778; pred_dusty=0.0222; confidence=0.9557; disagreement=0.0222; ood_score=0.3100
mislabel,196,train_00099,0.01460681630169147,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank196_mislabel0p015_train_00099_label1_pred1.png,,1,,,mislabel_score=0.0146; label=1; pred_label=1; pred_clean=0.0234; pred_dusty=0.9766; confidence=0.9531; disagreement=0.0234; ood_score=0.3460
mislabel,197,train_01222,0.014503042165537244,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank197_mislabel0p015_train_01222_label0_pred0.png,,0,,,mislabel_score=0.0145; label=0; pred_label=0; pred_clean=0.9660; pred_dusty=0.0340; confidence=0.9319; disagreement=0.0340; ood_score=0.5429
mislabel,198,train_00800,0.014339742410846488,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank198_mislabel0p014_train_00800_label0_pred0.png,,0,,,mislabel_score=0.0143; label=0; pred_label=0; pred_clean=0.9648; pred_dusty=0.0352; confidence=0.9296; disagreement=0.0352; ood_score=0.5619
mislabel,199,train_00319,0.014295642411330762,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank199_mislabel0p014_train_00319_label0_pred0.png,,0,,,mislabel_score=0.0143; label=0; pred_label=0; pred_clean=0.5969; pred_dusty=0.4031; confidence=0.1938; disagreement=0.4031; ood_score=0.8170
mislabel,200,train_00268,0.014103607611649697,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank200_mislabel0p014_train_00268_label1_pred1.png,,1,,,mislabel_score=0.0141; label=1; pred_label=1; pred_clean=0.0843; pred_dusty=0.9157; confidence=0.8315; disagreement=0.0843; ood_score=0.7987
mislabel,201,train_00931,0.013818944029291357,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank201_mislabel0p014_train_00931_label0_pred0.png,,0,,,mislabel_score=0.0138; label=0; pred_label=0; pred_clean=0.8975; pred_dusty=0.1025; confidence=0.7949; disagreement=0.1025; ood_score=0.8305
mislabel,202,train_00607,0.013795595507240146,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank202_mislabel0p014_train_00607_label0_pred0.png,,0,,,mislabel_score=0.0138; label=0; pred_label=0; pred_clean=0.9588; pred_dusty=0.0412; confidence=0.9175; disagreement=0.0412; ood_score=0.6354
mislabel,203,train_00244,0.01363989988461592,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank203_mislabel0p014_train_00244_label1_pred1.png,,1,,,mislabel_score=0.0136; label=1; pred_label=1; pred_clean=0.0344; pred_dusty=0.9656; confidence=0.9313; disagreement=0.0344; ood_score=0.5736
mislabel,204,train_00807,0.013581869182248728,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank204_mislabel0p014_train_00807_label1_pred1.png,,1,,,mislabel_score=0.0136; label=1; pred_label=1; pred_clean=0.0246; pred_dusty=0.9754; confidence=0.9509; disagreement=0.0246; ood_score=0.4183
mislabel,205,train_00815,0.013560524528883268,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank205_mislabel0p014_train_00815_label1_pred1.png,,1,,,mislabel_score=0.0136; label=1; pred_label=1; pred_clean=0.0342; pred_dusty=0.9658; confidence=0.9316; disagreement=0.0342; ood_score=0.5745
mislabel,206,train_00200,0.013493096425688082,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank206_mislabel0p013_train_00200_label0_pred0.png,,0,,,mislabel_score=0.0135; label=0; pred_label=0; pred_clean=0.9443; pred_dusty=0.0557; confidence=0.8887; disagreement=0.0557; ood_score=0.7272
mislabel,207,train_00709,0.013297691556539122,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank207_mislabel0p013_train_00709_label1_pred1.png,,1,,,mislabel_score=0.0133; label=1; pred_label=1; pred_clean=0.0288; pred_dusty=0.9712; confidence=0.9423; disagreement=0.0288; ood_score=0.5105
mislabel,208,train_00831,0.013266036164115404,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank208_mislabel0p013_train_00831_label1_pred1.png,,1,,,mislabel_score=0.0133; label=1; pred_label=1; pred_clean=0.0232; pred_dusty=0.9768; confidence=0.9536; disagreement=0.0232; ood_score=0.4006
mislabel,209,train_00506,0.013180223196749621,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank209_mislabel0p013_train_00506_label1_pred1.png,,1,,,mislabel_score=0.0132; label=1; pred_label=1; pred_clean=0.0596; pred_dusty=0.9404; confidence=0.8807; disagreement=0.0596; ood_score=0.7490
mislabel,210,train_01104,0.012920563151883639,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank210_mislabel0p013_train_01104_label1_pred1.png,,1,,,mislabel_score=0.0129; label=1; pred_label=1; pred_clean=0.0262; pred_dusty=0.9738; confidence=0.9475; disagreement=0.0262; ood_score=0.4802
mislabel,211,train_00922,0.01288216383266705,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank211_mislabel0p013_train_00922_label1_pred1.png,,1,,,mislabel_score=0.0129; label=1; pred_label=1; pred_clean=0.0326; pred_dusty=0.9674; confidence=0.9348; disagreement=0.0326; ood_score=0.5770
mislabel,212,train_00573,0.012805319844822713,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank212_mislabel0p013_train_00573_label0_pred0.png,,0,,,mislabel_score=0.0128; label=0; pred_label=0; pred_clean=0.9525; pred_dusty=0.0475; confidence=0.9049; disagreement=0.0475; ood_score=0.7023
mislabel,213,train_00587,0.012713688679743053,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank213_mislabel0p013_train_00587_label0_pred0.png,,0,,,mislabel_score=0.0127; label=0; pred_label=0; pred_clean=0.8678; pred_dusty=0.1322; confidence=0.7356; disagreement=0.1322; ood_score=0.8693
mislabel,214,train_00474,0.012577558403095298,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank214_mislabel0p013_train_00474_label1_pred1.png,,1,,,mislabel_score=0.0126; label=1; pred_label=1; pred_clean=0.0476; pred_dusty=0.9524; confidence=0.9049; disagreement=0.0476; ood_score=0.7078
mislabel,215,train_00905,0.012408657263375096,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank215_mislabel0p012_train_00905_label0_pred0.png,,0,,,mislabel_score=0.0124; label=0; pred_label=0; pred_clean=0.5424; pred_dusty=0.4576; confidence=0.0849; disagreement=0.4576; ood_score=0.6805
mislabel,216,train_01275,0.012336126712304493,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank216_mislabel0p012_train_01275_label0_pred0.png,,0,,,mislabel_score=0.0123; label=0; pred_label=0; pred_clean=0.9639; pred_dusty=0.0361; confidence=0.9277; disagreement=0.0361; ood_score=0.6321
mislabel,217,train_01343,0.012148811474639093,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank217_mislabel0p012_train_01343_label1_pred1.png,,1,,,mislabel_score=0.0121; label=1; pred_label=1; pred_clean=0.2302; pred_dusty=0.7698; confidence=0.5396; disagreement=0.2302; ood_score=0.9022
mislabel,218,train_00048,0.012091281491420318,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank218_mislabel0p012_train_00048_label0_pred1.png,,0,,,mislabel_score=0.0121; label=0; pred_label=1; pred_clean=0.4005; pred_dusty=0.5995; confidence=0.1991; disagreement=0.5995; ood_score=0.8987
mislabel,219,train_00252,0.011966220092103444,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank219_mislabel0p012_train_00252_label0_pred0.png,,0,,,mislabel_score=0.0120; label=0; pred_label=0; pred_clean=0.9273; pred_dusty=0.0727; confidence=0.8547; disagreement=0.0727; ood_score=0.8073
mislabel,220,train_00713,0.01188796867782066,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank220_mislabel0p012_train_00713_label1_pred1.png,,1,,,mislabel_score=0.0119; label=1; pred_label=1; pred_clean=0.0165; pred_dusty=0.9835; confidence=0.9670; disagreement=0.0165; ood_score=0.2540
mislabel,221,train_00465,0.011677658863808933,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank221_mislabel0p012_train_00465_label1_pred1.png,,1,,,mislabel_score=0.0117; label=1; pred_label=1; pred_clean=0.0262; pred_dusty=0.9738; confidence=0.9476; disagreement=0.0262; ood_score=0.5297
mislabel,222,train_00398,0.011610321139848239,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank222_mislabel0p012_train_00398_label0_pred0.png,,0,,,mislabel_score=0.0116; label=0; pred_label=0; pred_clean=0.9170; pred_dusty=0.0830; confidence=0.8341; disagreement=0.0830; ood_score=0.8322
mislabel,223,train_00788,0.011586992911982667,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070102/outliers/mislabel/rank223_mislabel0p012_train_00788_label0_pred0.png,,0,,,mislabel_score=0.0116; label=0; pred_label=0; pred_clean=0.9739; pred_dusty=0.0261; confidence=0.9478; disagreement=0.0261; ood_score=0.5319
