score_col,score_bin,bin_rank_high_to_low,rank_in_bin,id,score,label,pred_label,copied_path
mislabel_score_v2_add,0.25-0.30,15,5,train_00205,0.2755282434647802,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_15_0.25_0.30/rank05_mislabel_score_v2_add_0p2755_train_00205_label1_pred1.jpg
mislabel_score_v2_add,0.20-0.25,16,1,train_00008,0.24648474633416134,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_16_0.20_0.25/rank01_mislabel_score_v2_add_0p2465_train_00008_label1_pred1.jpg
mislabel_score_v2_add,0.20-0.25,16,2,train_00187,0.24136975408610267,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_16_0.20_0.25/rank02_mislabel_score_v2_add_0p2414_train_00187_label1_pred1.jpg
mislabel_score_v2_add,0.20-0.25,16,3,train_00192,0.23723383144390583,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_16_0.20_0.25/rank03_mislabel_score_v2_add_0p2372_train_00192_label1_pred0.jpg
mislabel_score_v2_add,0.20-0.25,16,4,train_01161,0.22902352954128802,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_16_0.20_0.25/rank04_mislabel_score_v2_add_0p2290_train_01161_label1_pred1.jpg
mislabel_score_v2_add,0.20-0.25,16,5,train_00965,0.22855288142302216,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_16_0.20_0.25/rank05_mislabel_score_v2_add_0p2286_train_00965_label1_pred1.jpg
mislabel_score_v2_add,0.15-0.20,17,1,train_01143,0.19964545448476828,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_17_0.15_0.20/rank01_mislabel_score_v2_add_0p1996_train_01143_label1_pred1.jpg
mislabel_score_v2_add,0.15-0.20,17,2,train_00306,0.19892906750447667,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_17_0.15_0.20/rank02_mislabel_score_v2_add_0p1989_train_00306_label1_pred0.jpg
mislabel_score_v2_add,0.15-0.20,17,3,train_00905,0.19710858514613452,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_17_0.15_0.20/rank03_mislabel_score_v2_add_0p1971_train_00905_label0_pred0.jpg
mislabel_score_v2_add,0.15-0.20,17,4,train_01274,0.19631202853720744,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_17_0.15_0.20/rank04_mislabel_score_v2_add_0p1963_train_01274_label0_pred0.jpg
mislabel_score_v2_add,0.15-0.20,17,5,train_00859,0.1941990323068214,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_17_0.15_0.20/rank05_mislabel_score_v2_add_0p1942_train_00859_label1_pred0.jpg
mislabel_score_v2_add,0.10-0.15,18,1,train_00136,0.14978688090728864,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_18_0.10_0.15/rank01_mislabel_score_v2_add_0p1498_train_00136_label1_pred1.jpg
mislabel_score_v2_add,0.10-0.15,18,2,train_01141,0.14738666053217264,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_18_0.10_0.15/rank02_mislabel_score_v2_add_0p1474_train_01141_label1_pred1.jpg
mislabel_score_v2_add,0.10-0.15,18,3,train_01334,0.14718717817897162,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_18_0.10_0.15/rank03_mislabel_score_v2_add_0p1472_train_01334_label0_pred0.jpg
mislabel_score_v2_add,0.10-0.15,18,4,train_01207,0.14457737543910426,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_18_0.10_0.15/rank04_mislabel_score_v2_add_0p1446_train_01207_label1_pred1.jpg
mislabel_score_v2_add,0.10-0.15,18,5,train_00772,0.13976795190509034,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_18_0.10_0.15/rank05_mislabel_score_v2_add_0p1398_train_00772_label0_pred0.jpg
mislabel_score_v2_add,0.05-0.10,19,1,train_01203,0.09818230089047575,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_19_0.05_0.10/rank01_mislabel_score_v2_add_0p0982_train_01203_label0_pred0.jpg
mislabel_score_v2_add,0.05-0.10,19,2,train_00544,0.0974620030455692,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_19_0.05_0.10/rank02_mislabel_score_v2_add_0p0975_train_00544_label0_pred0.jpg
mislabel_score_v2_add,0.05-0.10,19,3,train_00057,0.09715524626815501,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_19_0.05_0.10/rank03_mislabel_score_v2_add_0p0972_train_00057_label0_pred0.jpg
mislabel_score_v2_add,0.05-0.10,19,4,train_01193,0.09211949441091355,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_19_0.05_0.10/rank04_mislabel_score_v2_add_0p0921_train_01193_label1_pred1.jpg
mislabel_score_v2_add,0.05-0.10,19,5,train_00424,0.09162049652286997,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_19_0.05_0.10/rank05_mislabel_score_v2_add_0p0916_train_00424_label1_pred1.jpg
mislabel_score_v2_add,0.00-0.05,20,1,train_00713,0.049724652858431,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_20_0.00_0.05/rank01_mislabel_score_v2_add_0p0497_train_00713_label1_pred1.jpg
mislabel_score_v2_add,0.00-0.05,20,2,train_01192,0.04935251974959374,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_20_0.00_0.05/rank02_mislabel_score_v2_add_0p0494_train_01192_label1_pred1.jpg
mislabel_score_v2_add,0.00-0.05,20,3,train_00605,0.04813128297840866,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_20_0.00_0.05/rank03_mislabel_score_v2_add_0p0481_train_00605_label0_pred0.jpg
mislabel_score_v2_add,0.00-0.05,20,4,train_00267,0.04788335622952962,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_20_0.00_0.05/rank04_mislabel_score_v2_add_0p0479_train_00267_label0_pred0.jpg
mislabel_score_v2_add,0.00-0.05,20,5,train_00555,0.04752551532215886,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_add/bin_20_0.00_0.05/rank05_mislabel_score_v2_add_0p0475_train_00555_label0_pred0.jpg
mislabel_score_v2_mul,0.95-1.00,1,1,train_00261,0.9999746084213256,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_01_0.95_1.00/rank01_mislabel_score_v2_mul_1p0000_train_00261_label1_pred0.jpg
mislabel_score_v2_mul,0.95-1.00,1,2,train_00389,0.9994940906763075,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_01_0.95_1.00/rank02_mislabel_score_v2_mul_0p9995_train_00389_label1_pred0.jpg
mislabel_score_v2_mul,0.95-1.00,1,3,train_00235,0.9991072863340377,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_01_0.95_1.00/rank03_mislabel_score_v2_mul_0p9991_train_00235_label1_pred0.jpg
mislabel_score_v2_mul,0.95-1.00,1,4,train_01133,0.9977189153432836,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_01_0.95_1.00/rank04_mislabel_score_v2_mul_0p9977_train_01133_label1_pred0.jpg
mislabel_score_v2_mul,0.95-1.00,1,5,train_01009,0.9964648336172103,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_01_0.95_1.00/rank05_mislabel_score_v2_mul_0p9965_train_01009_label1_pred0.jpg
mislabel_score_v2_mul,0.90-0.95,2,1,train_00784,0.948473003733182,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_02_0.90_0.95/rank01_mislabel_score_v2_mul_0p9485_train_00784_label1_pred0.jpg
mislabel_score_v2_mul,0.90-0.95,2,2,train_01100,0.948060995943545,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_02_0.90_0.95/rank02_mislabel_score_v2_mul_0p9481_train_01100_label1_pred0.jpg
mislabel_score_v2_mul,0.90-0.95,2,3,train_01265,0.9476974904262101,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_02_0.90_0.95/rank03_mislabel_score_v2_mul_0p9477_train_01265_label1_pred0.jpg
mislabel_score_v2_mul,0.90-0.95,2,4,train_00591,0.9475818398608639,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_02_0.90_0.95/rank04_mislabel_score_v2_mul_0p9476_train_00591_label1_pred0.jpg
mislabel_score_v2_mul,0.90-0.95,2,5,train_01118,0.9438626915216445,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_02_0.90_0.95/rank05_mislabel_score_v2_mul_0p9439_train_01118_label1_pred0.jpg
mislabel_score_v2_mul,0.85-0.90,3,1,train_00298,0.8996885530990049,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_03_0.85_0.90/rank01_mislabel_score_v2_mul_0p8997_train_00298_label1_pred0.jpg
mislabel_score_v2_mul,0.85-0.90,3,2,train_01290,0.8983065038919448,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_03_0.85_0.90/rank02_mislabel_score_v2_mul_0p8983_train_01290_label1_pred0.jpg
mislabel_score_v2_mul,0.85-0.90,3,3,train_00633,0.8938411474227905,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_03_0.85_0.90/rank03_mislabel_score_v2_mul_0p8938_train_00633_label0_pred1.jpg
mislabel_score_v2_mul,0.85-0.90,3,4,train_01130,0.8937965520624397,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_03_0.85_0.90/rank04_mislabel_score_v2_mul_0p8938_train_01130_label1_pred0.jpg
mislabel_score_v2_mul,0.85-0.90,3,5,train_00280,0.8806152874185416,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_03_0.85_0.90/rank05_mislabel_score_v2_mul_0p8806_train_00280_label1_pred0.jpg
mislabel_score_v2_mul,0.80-0.85,4,1,train_00964,0.8483768668983656,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_04_0.80_0.85/rank01_mislabel_score_v2_mul_0p8484_train_00964_label0_pred1.jpg
mislabel_score_v2_mul,0.80-0.85,4,2,train_00160,0.8330848804799434,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_04_0.80_0.85/rank02_mislabel_score_v2_mul_0p8331_train_00160_label1_pred0.jpg
mislabel_score_v2_mul,0.80-0.85,4,3,train_00302,0.8295069778734572,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_04_0.80_0.85/rank03_mislabel_score_v2_mul_0p8295_train_00302_label1_pred0.jpg
mislabel_score_v2_mul,0.80-0.85,4,4,train_01197,0.8232276439666748,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_04_0.80_0.85/rank04_mislabel_score_v2_mul_0p8232_train_01197_label0_pred1.jpg
mislabel_score_v2_mul,0.80-0.85,4,5,train_00040,0.8172011160389452,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_04_0.80_0.85/rank05_mislabel_score_v2_mul_0p8172_train_00040_label0_pred1.jpg
mislabel_score_v2_mul,0.75-0.80,5,1,train_00706,0.7583810091018677,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_05_0.75_0.80/rank01_mislabel_score_v2_mul_0p7584_train_00706_label0_pred1.jpg
mislabel_score_v2_mul,0.75-0.80,5,2,train_00915,0.7501294525840667,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_05_0.75_0.80/rank02_mislabel_score_v2_mul_0p7501_train_00915_label1_pred0.jpg
mislabel_score_v2_mul,0.70-0.75,6,1,train_00026,0.7388601189499338,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_06_0.70_0.75/rank01_mislabel_score_v2_mul_0p7389_train_00026_label1_pred0.jpg
mislabel_score_v2_mul,0.70-0.75,6,2,train_01069,0.7290724061805894,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_06_0.70_0.75/rank02_mislabel_score_v2_mul_0p7291_train_01069_label0_pred1.jpg
mislabel_score_v2_mul,0.65-0.70,7,1,train_01172,0.6779015721606112,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_07_0.65_0.70/rank01_mislabel_score_v2_mul_0p6779_train_01172_label0_pred1.jpg
mislabel_score_v2_mul,0.65-0.70,7,2,train_01216,0.6644929181198249,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_07_0.65_0.70/rank02_mislabel_score_v2_mul_0p6645_train_01216_label1_pred0.jpg
mislabel_score_v2_mul,0.65-0.70,7,3,train_00796,0.6640748381614685,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_07_0.65_0.70/rank03_mislabel_score_v2_mul_0p6641_train_00796_label0_pred1.jpg
mislabel_score_v2_mul,0.55-0.60,9,1,train_01337,0.5831136293899081,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_09_0.55_0.60/rank01_mislabel_score_v2_mul_0p5831_train_01337_label1_pred0.jpg
mislabel_score_v2_mul,0.55-0.60,9,2,train_00916,0.5812333226203918,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_09_0.55_0.60/rank02_mislabel_score_v2_mul_0p5812_train_00916_label0_pred1.jpg
mislabel_score_v2_mul,0.55-0.60,9,3,train_00123,0.5744594429516404,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_09_0.55_0.60/rank03_mislabel_score_v2_mul_0p5745_train_00123_label0_pred1.jpg
mislabel_score_v2_mul,0.55-0.60,9,4,train_00385,0.5536740642319481,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_09_0.55_0.60/rank04_mislabel_score_v2_mul_0p5537_train_00385_label0_pred1.jpg
mislabel_score_v2_mul,0.45-0.50,11,1,train_00830,0.4889861426367437,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_11_0.45_0.50/rank01_mislabel_score_v2_mul_0p4890_train_00830_label0_pred1.jpg
mislabel_score_v2_mul,0.45-0.50,11,2,train_00010,0.4599974102040672,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_11_0.45_0.50/rank02_mislabel_score_v2_mul_0p4600_train_00010_label0_pred1.jpg
mislabel_score_v2_mul,0.40-0.45,12,1,train_00186,0.41791470498935024,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_12_0.40_0.45/rank01_mislabel_score_v2_mul_0p4179_train_00186_label0_pred1.jpg
mislabel_score_v2_mul,0.40-0.45,12,2,train_00265,0.40786027924913687,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_12_0.40_0.45/rank02_mislabel_score_v2_mul_0p4079_train_00265_label0_pred1.jpg
mislabel_score_v2_mul,0.35-0.40,13,1,train_01092,0.39613734476572127,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_13_0.35_0.40/rank01_mislabel_score_v2_mul_0p3961_train_01092_label0_pred1.jpg
mislabel_score_v2_mul,0.35-0.40,13,2,train_00384,0.39126812777693437,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_13_0.35_0.40/rank02_mislabel_score_v2_mul_0p3913_train_00384_label0_pred1.jpg
mislabel_score_v2_mul,0.35-0.40,13,3,train_01154,0.37495395164074663,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_13_0.35_0.40/rank03_mislabel_score_v2_mul_0p3750_train_01154_label0_pred1.jpg
mislabel_score_v2_mul,0.35-0.40,13,4,train_00719,0.37402520732574424,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_13_0.35_0.40/rank04_mislabel_score_v2_mul_0p3740_train_00719_label1_pred0.jpg
mislabel_score_v2_mul,0.35-0.40,13,5,train_00471,0.3707786184952675,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_13_0.35_0.40/rank05_mislabel_score_v2_mul_0p3708_train_00471_label1_pred0.jpg
mislabel_score_v2_mul,0.30-0.35,14,1,train_00677,0.34869055980181696,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_14_0.30_0.35/rank01_mislabel_score_v2_mul_0p3487_train_00677_label0_pred0.jpg
mislabel_score_v2_mul,0.30-0.35,14,2,train_00295,0.333532104560836,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_14_0.30_0.35/rank02_mislabel_score_v2_mul_0p3335_train_00295_label0_pred0.jpg
mislabel_score_v2_mul,0.30-0.35,14,3,train_00795,0.332020668278578,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_14_0.30_0.35/rank03_mislabel_score_v2_mul_0p3320_train_00795_label1_pred0.jpg
mislabel_score_v2_mul,0.30-0.35,14,4,train_00004,0.3273285100653789,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_14_0.30_0.35/rank04_mislabel_score_v2_mul_0p3273_train_00004_label1_pred0.jpg
mislabel_score_v2_mul,0.30-0.35,14,5,train_00202,0.3216955510481111,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_14_0.30_0.35/rank05_mislabel_score_v2_mul_0p3217_train_00202_label0_pred0.jpg
mislabel_score_v2_mul,0.25-0.30,15,1,train_00126,0.28475079514145385,0,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_15_0.25_0.30/rank01_mislabel_score_v2_mul_0p2848_train_00126_label0_pred1.jpg
mislabel_score_v2_mul,0.25-0.30,15,2,train_00658,0.2830134472542283,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_15_0.25_0.30/rank02_mislabel_score_v2_mul_0p2830_train_00658_label0_pred0.jpg
mislabel_score_v2_mul,0.25-0.30,15,3,train_00205,0.27752266389705926,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_15_0.25_0.30/rank03_mislabel_score_v2_mul_0p2775_train_00205_label1_pred1.jpg
mislabel_score_v2_mul,0.25-0.30,15,4,train_01051,0.2736586308124717,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_15_0.25_0.30/rank04_mislabel_score_v2_mul_0p2737_train_01051_label1_pred1.jpg
mislabel_score_v2_mul,0.25-0.30,15,5,train_00281,0.2711232302226771,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_15_0.25_0.30/rank05_mislabel_score_v2_mul_0p2711_train_00281_label0_pred0.jpg
mislabel_score_v2_mul,0.20-0.25,16,1,train_00379,0.24714257701225187,0,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_16_0.20_0.25/rank01_mislabel_score_v2_mul_0p2471_train_00379_label0_pred0.jpg
mislabel_score_v2_mul,0.20-0.25,16,2,train_00187,0.24561386142836272,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_16_0.20_0.25/rank02_mislabel_score_v2_mul_0p2456_train_00187_label1_pred1.jpg
mislabel_score_v2_mul,0.20-0.25,16,3,train_00192,0.22893509374486168,1,0,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_16_0.20_0.25/rank03_mislabel_score_v2_mul_0p2289_train_00192_label1_pred0.jpg
mislabel_score_v2_mul,0.20-0.25,16,4,train_01161,0.22287779128279248,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_16_0.20_0.25/rank04_mislabel_score_v2_mul_0p2229_train_01161_label1_pred1.jpg
mislabel_score_v2_mul,0.20-0.25,16,5,train_00965,0.22252556514029434,1,1,/home/thkim0/github/AIFFEL_quest_rs/MainQuest/Quest02/outputs/trackB_070103_v2_20260701_195337/score_bin_sample_exports/mislabel_score_v2_mul/bin_16_0.20_0.25/rank05_mislabel_score_v2_mul_0p2225_train_00965_label1_pred1.jpg
